Lot_Frontage,Lot_Area,Land_Slope,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Misc_Val,Mo_Sold,Year_Sold,Sale_Price,Longitude,Latitude,Fecha_Venta,CPI,Sale_Price_Log,MS_SubClass_One_Story_1945_and_Older,MS_SubClass_One_Story_with_Finished_Attic_All_Ages,MS_SubClass_One_and_Half_Story_Unfinished_All_Ages,MS_SubClass_One_and_Half_Story_Finished_All_Ages,MS_SubClass_Two_Story_1946_and_Newer,MS_SubClass_Two_Story_1945_and_Older,MS_SubClass_Two_and_Half_Story_All_Ages,MS_SubClass_Split_or_Multilevel,MS_SubClass_Split_Foyer,MS_SubClass_Duplex_All_Styles_and_Ages,MS_SubClass_One_Story_PUD_1946_and_Newer,MS_SubClass_One_and_Half_Story_PUD_All_Ages,MS_SubClass_Two_Story_PUD_1946_and_Newer,MS_SubClass_PUD_Multilevel_Split_Level_Foyer,MS_SubClass_Two_Family_conversion_All_Styles_and_Ages,MS_Zoning_Residential_High_Density,MS_Zoning_Residential_Low_Density,MS_Zoning_Residential_Medium_Density,MS_Zoning_A_agr,MS_Zoning_C_all,MS_Zoning_I_all,Lot_Shape_Slightly_Irregular,Lot_Shape_Moderately_Irregular,Lot_Shape_Irregular,Land_Contour_HLS,Land_Contour_Low,Land_Contour_Lvl,Lot_Config_CulDSac,Lot_Config_FR2,Lot_Config_FR3,Lot_Config_Inside,Neighborhood_College_Creek,Neighborhood_Old_Town,Neighborhood_Edwards,Neighborhood_Somerset,Neighborhood_Northridge_Heights,Neighborhood_Gilbert,Neighborhood_Sawyer,Neighborhood_Northwest_Ames,Neighborhood_Sawyer_West,Neighborhood_Mitchell,Neighborhood_Brookside,Neighborhood_Crawford,Neighborhood_Iowa_DOT_and_Rail_Road,Neighborhood_Timberland,Neighborhood_Northridge,Neighborhood_Stone_Brook,Neighborhood_South_and_West_of_Iowa_State_University,Neighborhood_Clear_Creek,Neighborhood_Meadow_Village,Neighborhood_Briardale,Neighborhood_Bloomington_Heights,Neighborhood_Veenker,Neighborhood_Northpark_Villa,Neighborhood_Blueste,Neighborhood_Greens,Neighborhood_Green_Hills,Neighborhood_Landmark,Neighborhood_Hayden_Lake,Condition_1_Feedr,Condition_1_Norm,Condition_1_PosA,Condition_1_PosN,Condition_1_RRAe,Condition_1_RRAn,Condition_1_RRNe,Condition_1_RRNn,Bldg_Type_TwoFmCon,Bldg_Type_Duplex,Bldg_Type_Twnhs,Bldg_Type_TwnhsE,House_Style_One_and_Half_Unf,House_Style_One_Story,House_Style_SFoyer,House_Style_SLvl,House_Style_Two_and_Half_Fin,House_Style_Two_and_Half_Unf,House_Style_Two_Story,Roof_Style_Gable,Roof_Style_Gambrel,Roof_Style_Hip,Roof_Style_Mansard,Roof_Style_Shed,Roof_Matl_CompShg,Roof_Matl_Membran,Roof_Matl_Metal,Roof_Matl_Roll,Roof_Matl_Tar&Grv,Roof_Matl_WdShake,Roof_Matl_WdShngl,Exterior_1st_AsphShn,Exterior_1st_BrkComm,Exterior_1st_BrkFace,Exterior_1st_CBlock,Exterior_1st_CemntBd,Exterior_1st_HdBoard,Exterior_1st_ImStucc,Exterior_1st_MetalSd,Exterior_1st_Plywood,Exterior_1st_PreCast,Exterior_1st_Stone,Exterior_1st_Stucco,Exterior_1st_VinylSd,Exterior_1st_Wd Sdng,Exterior_1st_WdShing,Exterior_2nd_AsphShn,Exterior_2nd_Brk Cmn,Exterior_2nd_BrkFace,Exterior_2nd_CBlock,Exterior_2nd_CmentBd,Exterior_2nd_HdBoard,Exterior_2nd_ImStucc,Exterior_2nd_MetalSd,Exterior_2nd_Other,Exterior_2nd_Plywood,Exterior_2nd_PreCast,Exterior_2nd_Stone,Exterior_2nd_Stucco,Exterior_2nd_VinylSd,Exterior_2nd_Wd Sdng,Exterior_2nd_Wd Shng,Mas_Vnr_Type_BrkFace,Mas_Vnr_Type_CBlock,Mas_Vnr_Type_None,Mas_Vnr_Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Central_Air_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Electrical_Unknown,Garage_Type_Basment,Garage_Type_BuiltIn,Garage_Type_CarPort,Garage_Type_Detchd,Garage_Type_More_Than_Two_Types,Garage_Type_No_Garage,Sale_Type_Con,Sale_Type_ConLD,Sale_Type_ConLI,Sale_Type_ConLw,Sale_Type_CWD,Sale_Type_New,Sale_Type_Oth,Sale_Type_VWD,Sale_Type_WD ,Sale_Condition_AdjLand,Sale_Condition_Alloca,Sale_Condition_Family,Sale_Condition_Normal,Sale_Condition_Partial
70,10519,1,5,8,1955,1999,164,2,3,4,4,3,2,7,2,0,1057,1057,4,1057,0,0,0,1,1,0,3,1,4,6,8,0,2,1,288,4,4,3,0,0,0,0,0,0,0,3,2006,222145.70570570568,-93.667188,42.025524,2006-03-01,199.8,12.311088777570445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
75,9525,1,6,4,1954,1972,0,2,3,4,3,2,4,6,2,0,550,994,4,1216,639,0,0,0,2,0,4,1,3,7,8,0,2,1,325,4,4,3,182,0,0,0,0,0,0,10,2006,219783.52031714565,-93.666095,42.025102,2006-10-01,201.8,12.300398342331667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
75,9525,1,6,5,1953,1953,0,2,3,4,4,2,3,4,2,0,532,1000,3,1068,541,0,0,0,1,1,5,1,3,7,8,0,2,1,305,3,4,3,0,0,0,0,0,0,0,7,2006,238643.74643734645,-93.666096,42.025197,2006-07-01,203.5,12.382727118182675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
57,6420,1,5,7,1952,1952,0,2,3,6,5,3,3,4,6,551,219,980,2,1148,0,0,0,1,1,0,2,1,3,6,8,0,2,1,308,4,4,3,0,0,0,0,0,0,0,9,2006,197195.84031542632,-93.660187,42.026308,2006-09-01,202.9,12.191952627193036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
77,8335,1,5,5,1954,1954,0,2,3,1,1,1,1,5,1,0,0,0,4,1124,0,0,0,0,1,0,3,1,3,5,6,1,1,0,0,1,1,1,0,36,190,0,0,0,0,4,2006,149527.38461538462,-93.6627359,42.0247523,2006-04-01,201.5,11.91523482972329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50,7585,1,5,3,1948,1950,0,2,3,3,3,3,2,7,2,0,810,810,2,1002,454,0,1,1,1,0,4,1,3,7,8,1,2,1,280,4,4,2,0,0,0,0,0,0,0,8,2006,145384.03138793525,-93.658506,42.022824,2006-08-01,203.9,11.887134012657839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,11200,1,6,5,1985,1985,85,3,3,5,4,2,7,3,2,0,40,1298,3,1298,0,0,1,0,2,0,3,1,4,5,8,1,2,2,403,4,4,3,165,26,0,0,0,0,0,5,2006,287978.6666666667,-93.685537,42.032082,2006-05-01,202.5,12.570641682300389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
88,12128,1,6,4,1989,1989,232,3,3,5,4,2,6,1,2,0,319,868,5,1313,1246,0,0,0,2,1,4,1,5,9,8,1,3,2,506,4,4,3,0,245,0,0,168,0,0,11,2006,336034.6600496278,-93.683235,42.032493,2006-11-01,201.5,12.724969588534845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80,9554,1,8,5,1993,1994,125,3,3,5,4,2,7,3,2,0,397,777,5,1065,846,0,0,0,2,1,3,1,4,8,8,1,3,2,471,4,4,3,182,81,0,0,0,0,0,9,2006,343296.40216855594,-93.68218,42.030933,2006-09-01,202.9,12.746349499252666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
73,9069,1,6,8,1993,1993,0,3,4,5,4,4,3,4,7,1083,0,1344,4,1440,0,0,2,0,2,0,2,2,4,8,8,0,2,4,920,4,4,3,288,0,0,0,0,0,0,4,2006,360955.8908188586,-93.6801515,42.0315156,2006-04-01,201.5,12.796511043752345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
133,11003,1,7,5,2005,2006,0,3,3,5,4,2,2,7,2,0,1308,1308,5,1308,568,0,0,0,2,1,3,1,4,7,8,0,3,3,848,4,4,3,0,40,0,0,0,0,0,7,2006,365846.11695331696,-93.689071,42.024601,2006-07-01,203.5,12.809968078488778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
64,7488,1,7,5,2005,2005,0,3,3,5,4,4,7,3,2,0,815,1208,5,1208,0,0,0,0,2,0,2,1,4,6,8,0,3,2,632,4,4,3,105,58,0,0,0,0,0,2,2006,299355.78057372925,-93.689816,42.024635,2006-02-01,198.7,12.609388046585392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64,7406,1,7,5,2006,2006,84,3,3,5,4,4,7,3,2,0,515,1199,5,1220,0,0,1,0,2,0,2,1,4,6,8,0,3,2,632,4,4,3,105,54,0,0,0,0,0,7,2006,308851.81326781324,-93.690366,42.024555,2006-07-01,203.5,12.640616872137452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
64,6762,1,7,5,2006,2006,0,3,3,5,5,4,2,7,2,0,1286,1286,5,1294,0,0,0,0,2,0,2,1,4,6,8,1,3,2,662,4,4,3,168,55,0,0,0,0,0,7,2006,308659.1788894349,-93.691234,42.024615,2006-07-01,203.5,12.63999296620841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
86,11210,1,7,5,2005,2006,240,3,3,5,4,4,7,3,2,0,1594,1614,5,1614,0,0,0,0,2,0,3,1,4,7,8,0,3,3,865,4,4,3,144,59,0,0,0,0,0,7,2006,352632.35380835383,-93.688937,42.025687,2006-07-01,203.5,12.773181302559314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
73,8990,1,7,5,2006,2006,0,3,3,5,4,3,2,7,2,0,1498,1498,5,1498,0,0,0,0,2,0,2,1,4,5,8,0,3,2,675,4,4,3,351,33,0,0,0,0,0,4,2006,329442.59255583124,-93.688925,42.025218,2006-04-01,201.5,12.70515739181489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
73,8760,1,7,5,2006,2006,0,3,3,5,5,3,7,3,2,0,927,1391,5,1391,571,0,0,0,2,1,3,1,4,7,8,0,3,3,868,4,4,3,0,90,0,0,0,0,0,8,2006,381015.79609612556,-93.688924,42.025194,2006-08-01,203.9,12.850596112819296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
90,13377,1,6,5,2006,2006,0,3,3,5,4,2,7,3,2,0,260,1836,4,1846,0,0,1,0,2,0,3,1,4,7,8,1,3,2,495,4,4,3,0,32,0,0,0,0,0,7,2006,371824.1507616708,-93.689485,42.02437,2006-07-01,203.5,12.826176308485007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
78,11645,1,7,5,2005,2005,0,3,3,5,4,4,7,3,2,0,434,1734,5,1734,0,0,1,0,2,0,3,1,4,7,8,0,4,2,660,4,4,3,160,24,0,0,0,0,0,1,2006,424779.4251134644,-93.689067,42.024481,2006-01-01,198.3,12.95932531344655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78,11645,1,8,5,2005,2006,198,3,3,6,4,5,7,3,2,0,448,1570,5,1590,0,0,1,0,2,1,2,1,5,6,8,0,4,3,754,4,4,3,176,80,0,0,0,0,0,8,2006,468565.5831289848,-93.689084,42.023306,2006-08-01,203.9,13.057431356197593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
91,10984,1,7,5,2005,2006,0,3,3,5,4,5,2,7,2,0,945,945,5,945,864,0,0,0,2,1,3,1,4,8,8,0,3,2,638,4,4,3,144,54,0,0,0,0,0,5,2006,335495.14666666667,-93.688786,42.024376,2006-05-01,202.5,12.723362769318053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
78,9316,1,7,5,2005,2005,140,3,3,5,4,5,7,3,2,0,1558,1614,5,1614,0,0,0,0,2,0,3,1,4,7,8,1,4,2,576,4,4,3,100,45,0,0,0,0,0,3,2006,364837.8378378378,-93.688934,42.023308,2006-03-01,199.8,12.80720825394674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78,9316,1,7,5,2005,2005,532,3,3,5,4,4,2,7,2,0,784,784,5,784,812,0,0,0,2,1,3,1,4,6,8,0,3,2,610,4,4,3,144,45,0,0,0,0,0,6,2006,289007.6688023657,-93.688929,42.023138,2006-06-01,202.9,12.57420850239083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80,10041,1,8,5,1992,1992,0,3,3,5,4,3,7,3,2,0,119,908,5,927,988,0,1,0,2,1,3,1,4,8,8,1,4,2,506,4,4,3,120,150,0,0,0,0,0,2,2006,358705.18369401107,-93.68216,42.029884,2006-02-01,198.7,12.790256114751363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
